code,lake,trophic_level,taxa,S,SBTI,geometry
50722,Lake 50722,Eutrophic,"Brevundimonas vesicularis, Pseudomonas koreensis, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas alpina, Pseudomonas putida, Pseudomonas marginalis pv. marginalis, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Serratia fonticola, Serratia fonticola, Pseudomonas syringae pv. cerasicola, Acinetobacter bouvetii, Rahnella aquatilis, Moraxella osloensis, Pseudomonas umsongensis, Pseudomonas tolaasii, Pseudomonas fluorescens, Curtobacterium flaccumfaciens, Pseudomonas fluorescens, Acinetobacter calcoaceticus, Pseudomonas putida, Pseudomonas fluorescens, Serratia fonticola, Pseudomonas tolaasii, Pseudomonas fluorescens, Pseudomonas plecoglossicida, Janthinobacterium agaricidamnosum, Pseudomonas taetrolens, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas fluorescens, Microbacterium oxydans, Pseudomonas fluorescens, Microbacterium oxydans, Pseudomonas mandelii",46,4.80144822945696,"c(168.838933, -45.101567)"
50782,Lake Waikare,Hypertrophic,"Pseudomonas poae, Brevundimonas vesicularis, Pseudomonas koreensis, Microcystis aeruginosa, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter ursingii, Pseudomonas fluorescens, Pseudomonas putida, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Acinetobacter bouvetii, Acinetobacter baumannii, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Sphingomonas paucimobilis, Pseudomonas tolaasii, Acinetobacter johnsonii, Exiguobacterium sibiricum, Pseudomonas fluorescens, Acinetobacter baumannii, Bacillus mycoides, Mycobacterium litorale, Stenotrophomonas rhizophila, Pseudomonas migulae, Pseudomonas graminis, Sphingomonas koreensis, Pseudomonas fluorescens, Mycobacterium szulgai",36,6.51066181440347,"c(175.19626, -37.439999)"
51958,Lake Richter,Oligotrophic,"Pseudomonas poae, Brevundimonas vesicularis, Microcystis aeruginosa, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Moraxella osloensis, Acinetobacter johnsonii XBB1, Pseudomonas fluorescens, Chryseobacterium indologenes, Comamonas testosteroni, Streptococcus salivarius subsp. thermophilus, Acinetobacter calcoaceticus, Janthinobacterium agaricidamnosum, Pseudomonas putida, Mycobacterium szulgai",23,2.18265362607759,"c(167.505399, -45.485661)"
52115,Lake Thomas,Mesotrophic,"Brevundimonas vesicularis, Aeromonas caviae, Acinetobacter johnsonii, Acinetobacter johnsonii, Acinetobacter lwoffii, Pseudomonas psychrotolerans, Pseudomonas fulva, Mycobacterium rhodesiae, Pseudomonas fulva, Pseudomonas putida",10,3.39905661176818,"c(167.949791, -45.471818)"
53163,Lake Von River Valley,Eutrophic,"Pseudomonas poae, Aeromonas sobria, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Aeromonas veronii, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas libanensis, Acinetobacter johnsonii XBB1, Acinetobacter johnsonii, Acinetobacter bouvetii, Exiguobacterium sibiricum 255-15, Acinetobacter johnsonii XBB1, Pseudomonas fulva, Pseudomonas tolaasii, Acinetobacter johnsonii, Acinetobacter johnsonii CIP 64.6, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Pseudomonas fulva",21,4.04308195995785,"c(168.2984, -45.2419)"
53300,Lake Gow,Oligotrophic,"Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Lelliottia amnigena, uncultured bacterium, Aeromonas salmonicida, Sphingomonas insulae, Pseudomonas putida, Acinetobacter lwoffii, Serratia liquefaciens, Pseudomonas libanensis, Sphingomonas alpina, Pseudomonas putida, Pseudomonas marginalis pv. marginalis, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Moraxella osloensis, Pseudomonas tolaasii, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Curtobacterium flaccumfaciens, Pseudomonas fluorescens, Serratia fonticola, Mycobacterium rhodesiae, Staphylococcus epidermidis, Yersinia intermedia, Serratia liquefaciens, Rhodococcus erythropolis, Pseudomonas taetrolens, Alcaligenes faecalis, Empedobacter falsenii genomovar 2, uncultured Acidobacteria bacterium",32,2.3689134598833,"c(168.8943477, -45.47777476)"
53315,Skeleton Lake,Oligotrophic,"Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Pseudomonas koreensis, uncultured bacterium, Aeromonas salmonicida, Sphingomonas insulae, Pseudomonas yamanorum, Acinetobacter lwoffii, Serratia liquefaciens, Pseudomonas libanensis, Pseudomonas fluorescens, Sphingomonas alpina, Pseudomonas putida, Pseudomonas fragi, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Serratia fonticola, Pseudomonas syringae pv. cerasicola, Pseudomonas umsongensis, Moraxella osloensis, Pseudomonas umsongensis, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Serratia proteamaculans, Pseudomonas tolaasii, Mycobacterium rhodesiae, Pseudomonas syringae, metagenome, Lactococcus lactis, Yersinia intermedia, Pseudomonas fluorescens, Pseudomonas syringae, Pseudomonas migulae, Pseudomonas fluorescens, Pseudomonas taetrolens, Janthinobacterium agaricidamnosum, Pseudomonas fluorescens, Mycobacterium rhodesiae, Achromobacter xylosoxidans, Streptococcus mutans",41,2.37872806840043,"c(168.9253506, -45.45265855)"
53338,Lake South Mavora,Oligotrophic,"Serratia plymuthica, Sphingomonas insulae, Acinetobacter lwoffii, Acinetobacter johnsonii, Acinetobacter johnsonii XBB1, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii",7,2.02430314359931,"c(168.175288, -45.304893)"
53401,Acheron Lakes 1,Oligotrophic,"Pseudomonas poae, Microcystis aeruginosa, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas libanensis, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter baumannii, Acinetobacter johnsonii, Acinetobacter bouvetii, Acinetobacter pittii, Moraxella osloensis, Exiguobacterium sibiricum 255-15, Acinetobacter johnsonii XBB1, Chryseobacterium indologenes, Pseudomonas tolaasii, Acinetobacter johnsonii, Exiguobacterium sibiricum, Pseudomonas fluorescens, Pseudomonas putida, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Pseudomonas fluorescens, Lysinibacillus sphaericus, Streptococcus sanguinis",28,2.72043189561403,"c(168.099481, -45.171477)"
53545,Lake Dispute,Mesotrophic,"uncultured bacterium, Sphingomonas insulae, uncultured Burkholderiales bacterium, Sphingomonas alpina, Yersinia aleksiciae, Yersinia aldovae, Bacillus cereus, Erwinia billingiae, Staphylococcus epidermidis, Pseudomonas syringae, Afipia broomeae, Streptococcus gallolyticus, Pseudomonas graminis, Rhodococcus fascians",14,3.63610491136398,"c(168.5479205, -45.04641688)"
53547,Lake Isobel,Oligotrophic,"uncultured Rickettsiales bacterium, Pseudomonas koreensis, uncultured Burkholderiales bacterium, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas putida, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Staphylococcus warneri, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Chryseobacterium indologenes, Pseudomonas putida, Serratia proteamaculans, Pseudomonas tolaasii, Staphylococcus epidermidis, Afipia broomeae, Lactococcus lactis, Pseudomonas fulva, Aeromonas veronii bv. sobria, Pseudomonas syringae, Pseudomonas taetrolens, Bacillus megaterium, Ralstonia pickettii",27,2.45846224832347,"c(168.489983, -45.021683)"
53548,Lake Kirkpatrick,Eutrophic,"uncultured Rickettsiales bacterium, Sphingomonas insulae, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas marginalis pv. marginalis, Pseudomonas umsongensis, Clostridium estertheticum subsp. laramiense, Streptococcus sanguinis, Bacillus thuringiensis, Schaalia odontolytica, Rhodococcus fascians",11,4.09444965707434,"c(168.573617, -45.026767)"
53549,Lake Moke,Eutrophic,"uncultured bacterium, Sphingomonas insulae, Sphingomonas alpina",3,4.66623933980198,"c(168.565181, -45.00130984)"
53707,Lake Johnson,Supertrophic,"uncultured Rickettsiales bacterium, Sphingomonas insulae, Pseudomonas umsongensis",3,5.11951015051637,"c(168.7323606, -45.00771483)"
53730,Lake Alta,Supertrophic,"Raoultella ornithinolytica, Brevundimonas vesicularis, Pseudomonas koreensis, Lelliottia amnigena, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Serratia liquefaciens, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas alpina, Pseudomonas putida, Pseudomonas fragi, Pseudomonas marginalis pv. marginalis, Acinetobacter johnsonii, Janthinobacterium agaricidamnosum, Serratia fonticola, Serratia fonticola, Pseudomonas syringae pv. cerasicola, Acinetobacter bouvetii, Moraxella osloensis, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Curtobacterium flaccumfaciens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Serratia proteamaculans, Serratia fonticola, Pseudomonas brassicacearum, Pseudomonas tolaasii, Mycobacterium rhodesiae, Acinetobacter johnsonii, Pseudomonas syringae, Pseudomonas fragi, Acinetobacter bouvetii, Pseudomonas migulae, Pseudomonas syringae, Janthinobacterium agaricidamnosum, Rhodococcus erythropolis, Pseudomonas lundensis, Pseudomonas fluorescens, Pseudomonas taetrolens, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas fluorescens, Sphingomonas melonis, Pseudomonas frederiksbergensis, Acinetobacter oleivorans, Pseudomonas frederiksbergensis, Microbacterium maritypicum",59,5.82518943484042,"c(168.8102439, -45.0637174)"
54025,Lake Mackenzie,Oligotrophic,"Raoultella ornithinolytica, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Pseudomonas koreensis, uncultured bacterium, Aeromonas salmonicida, Sphingomonas insulae, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Sphingomonas alpina, Pseudomonas putida, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Acinetobacter bouvetii, Moraxella osloensis, Pseudomonas umsongensis, Curtobacterium flaccumfaciens, Acinetobacter calcoaceticus, Pseudomonas tolaasii, Mycobacterium rhodesiae, Enterobacter asburiae, Staphylococcus epidermidis, Pseudomonas alcaliphila, Staphylococcus hominis, metagenome, Janthinobacterium agaricidamnosum, Pseudomonas taetrolens, Dolosigranulum pigrum, Janthinobacterium agaricidamnosum, Aeromonas sanarellii, Xanthomonas albilineans",34,2.25673572622411,"c(168.1753717, -44.76490527)"
54038,Dukes Tarn,Mesotrophic,"Rahnella aquatilis, Pseudomonas koreensis, Lelliottia amnigena, uncultured bacterium, Aeromonas salmonicida, Pseudomonas yamanorum, Pseudomonas putida, uncultured Rickettsiales bacterium, uncultured Burkholderiales bacterium, uncultured Burkholderiales bacterium, Acinetobacter guillouiae, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas tolaasii, Curtobacterium flaccumfaciens, Pseudomonas fluorescens, Chryseobacterium indologenes, Pseudomonas putida, Pseudomonas fluorescens, Serratia fonticola, Pseudomonas tolaasii, Pseudomonas fluorescens, Pseudomonas plecoglossicida, Pseudomonas tolaasii, Hafnia alvei, Pseudomonas fulva, Aeromonas veronii bv. sobria, Pseudomonas graminis, Hafnia alvei, Pseudomonas syringae, Rhodococcus fascians, Aeromonas encheleia, Pseudomonas taetrolens, Pseudomonas cannabina, Serratia proteamaculans, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas rhizosphaerae, Microbacterium oxydans, Pseudomonas moraviensis, Pseudomonas synxantha, Pseudomonas cichorii, Acinetobacter calcoaceticus, Clavibacter michiganensis",50,3.42958525653887,"c(168.4928829, -44.9638937)"
54088,Lake Harris,Oligotrophic,"Raoultella ornithinolytica, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Rahnella aquatilis, Pseudomonas koreensis, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas alpina, Pseudomonas putida, Pseudomonas fragi, Pseudomonas marginalis pv. marginalis, Yersinia aleksiciae, Janthinobacterium agaricidamnosum, Yersinia aldovae, Serratia fonticola, Serratia fonticola, Moraxella osloensis, Pseudomonas umsongensis, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter calcoaceticus, Pseudomonas putida, Pseudomonas fluorescens, Serratia proteamaculans, Serratia fonticola, Pseudomonas tolaasii, Mycobacterium rhodesiae, Staphylococcus epidermidis, Pseudomonas syringae, metagenome, Streptococcus salivarius subsp. thermophilus, Yersinia intermedia, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Corynebacterium kroppenstedtii, Serratia liquefaciens, Janthinobacterium agaricidamnosum, Rhodococcus erythropolis, Pseudomonas taetrolens, Pseudomonas rhodesiae, Clostridium beijerinckii, Pseudomonas fluorescens, Sphingomonas wittichii RW1, Pseudomonas frederiksbergensis, Pseudomonas frederiksbergensis",56,2.5285994340176,"c(168.176517, -44.724967)"
54177,Lake Lochnagar,Oligotrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Pseudomonas koreensis, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas putida, Acinetobacter lwoffii, Pseudomonas granadensis, Acinetobacter guillouiae, Clostridium puniceum, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter baumannii, Pseudomonas marginalis pv. marginalis, Janthinobacterium agaricidamnosum, Acinetobacter bouvetii, Streptococcus mitis, Staphylococcus warneri, Rahnella aquatilis, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas fluorescens, Serratia proteamaculans, Pseudomonas tolaasii, Mycobacterium rhodesiae, Acinetobacter johnsonii, Sphingomonas panacis, Aerococcus viridans, Pseudomonas syringae, Pseudomonas fluorescens, Comamonas testosteroni, Bacillus mycoides, Pseudomonas putida, Yersinia intermedia, Pseudomonas plecoglossicida, Acinetobacter calcoaceticus, Pseudomonas tolaasii, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Pseudomonas syringae, Rhodococcus fascians, Pseudomonas migulae, Rhodococcus erythropolis, Janthinobacterium agaricidamnosum, Pseudomonas libanensis, Delftia acidovorans, Delftia acidovorans, Agrobacterium radiobacter, Pseudomonas monteilii, Microbacterium oxydans, Acinetobacter seifertii, Cutibacterium granulosum",57,2.41039403347195,"c(168.6122, -44.5912)"
54190,Lake Hayes,Eutrophic,"Aeromonas sobria, uncultured Burkholderiales bacterium, uncultured bacterium, uncultured Burkholderiales bacterium, Sphingomonas alpina, Acinetobacter johnsonii, Bacteroides vulgatus, Curtobacterium flaccumfaciens, Sphingomonas hengshuiensis, Agrobacterium rubi, Agrobacterium larrymoorei",11,4.89797674810983,"c(168.8110583, -44.97495332)"
54655,Lake 54655,Eutrophic,"uncultured Rickettsiales bacterium, Aeromonas sobria, uncultured bacterium, Aeromonas salmonicida, Acinetobacter johnsonii, Sphingomonas insulae, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas marginalis pv. marginalis, Acinetobacter bouvetii, Streptococcus mitis, Pseudomonas umsongensis, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas fluorescens, Pseudomonas fulva, Pseudomonas tolaasii, Sphingomonas panacis, Pseudomonas fluorescens, Mycoplasma wenyonii, Stenotrophomonas rhizophila, Pseudomonas plecoglossicida, Acinetobacter calcoaceticus, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Rhodococcus fascians, Rhodococcus erythropolis, Janthinobacterium agaricidamnosum, Stenotrophomonas maltophilia",36,4.21311501211983,"c(168.9522099, -44.53305054)"
54720,Little Lake Mckay,Oligotrophic,"Pseudomonas poae, uncultured Rickettsiales bacterium, Rahnella aquatilis, uncultured bacterium, Acinetobacter johnsonii, Stenotrophomonas maltophilia, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, Acinetobacter guillouiae, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter baumannii, Pseudomonas fragi, Acinetobacter bouvetii, Streptococcus mitis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas fluorescens, Actinomyces viscosus, Serratia proteamaculans, Serratia fonticola, Pseudomonas tolaasii, Acinetobacter johnsonii, Aerococcus viridans, Pseudomonas fluorescens, Comamonas testosteroni, Mycoplasma wenyonii str. Massachusetts, Pseudomonas plecoglossicida, Serratia liquefaciens, Paracoccus yeei, Haemophilus parainfluenzae ATCC 33392, Pantoea agglomerans",34,2.75146825098039,"c(169.19067, -44.879624)"
54730,Lake Rotoiti,Eutrophic,"uncultured Rickettsiales bacterium, Neisseria mucosa",2,4.03012308459214,"c(176.3526958, -38.0390247)"
54731,Lake Okataina,Mesotrophic,Pseudomonas poae,1,3.40532989248507,"c(176.4215715, -38.1102249)"
54732,Lake Tarawera,Mesotrophic,uncultured Rickettsiales bacterium,1,3.52084881714786,"c(176.3922828, -38.2066553)"
54738,Lake Sumner,Mesotrophic,"Pseudomonas poae, Brevundimonas vesicularis, uncultured Rickettsiales bacterium, Pseudomonas koreensis, Pseudomonas fluorescens, Aeromonas sobria, uncultured bacterium, Acinetobacter johnsonii, Sphingomonas insulae, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, uncultured Rickettsiales bacterium, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Sphingomonas alpina, Acinetobacter johnsonii XBB1, Pseudomonas putida, Acinetobacter baumannii, Pseudomonas marginalis pv. marginalis, Acinetobacter johnsonii, Janthinobacterium agaricidamnosum, Pseudomonas umsongensis, Acinetobacter bouvetii, Staphylococcus warneri, Pseudomonas umsongensis, Exiguobacterium sibiricum 255-15, Curtobacterium flaccumfaciens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas fluorescens, Pseudomonas tolaasii, Exiguobacterium sibiricum, Staphylococcus epidermidis, Pseudomonas fluorescens, Bacillus mycoides, Janthinobacterium agaricidamnosum, Pseudomonas fluorescens, Pseudomonas fulva, Pseudomonas syringae, Pseudomonas migulae, Aeromonas encheleia, Pseudomonas taetrolens, Pseudomonas fluorescens, Janthinobacterium agaricidamnosum, Pseudomonas rhodesiae, Pseudomonas fluorescens, Pseudomonas putida, Pseudomonas fluorescens, Aeromonas hydrophila, Pseudomonas migulae, Pseudomonas rhodesiae, Pseudomonas migulae, Pseudomonas frederiksbergensis, Pseudomonas synxantha",61,3.02862288272294,"c(172.8305065, -42.8575756)"
7219,Sutton Salt Lake,NA,Fusobacterium mortiferum,1,NA,"c(170.0873097, -45.57714652)"
7512,Lake Rotokare,Supertrophic,"Microcystis aeruginosa, Aeromonas salmonicida, Sphingomonas insulae, Stenotrophomonas maltophilia, Acinetobacter johnsonii, Aeromonas veronii, Pseudomonas putida, Pseudomonas granadensis, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Acinetobacter bouvetii, Pseudomonas umsongensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas tolaasii, Acinetobacter johnsonii, Aerococcus viridans, Pseudomonas fluorescens, Agrobacterium radiobacter, Pseudomonas fulva, Pseudomonas putida, Pseudomonas fluorescens",25,5.06028692802861,"c(174.4106, -39.4527)"
8138,Lake Mckay,Oligotrophic,"Pseudomonas poae, uncultured bacterium, Acinetobacter johnsonii, Pseudomonas yamanorum, Pseudomonas putida, Acinetobacter lwoffii, uncultured Burkholderiales bacterium, Pseudomonas granadensis, Acinetobacter guillouiae, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas putida, Acinetobacter baumannii, Pseudomonas fragi, Staphylococcus aureus, Janthinobacterium agaricidamnosum, Serratia fonticola, Pseudomonas syringae pv. cerasicola, Acinetobacter bouvetii, Streptococcus mitis, Acinetobacter pittii, Pseudomonas umsongensis, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Acinetobacter johnsonii XBB1, Pseudomonas putida, Pseudomonas fluorescens, Serratia proteamaculans, Serratia fonticola, Pseudomonas fulva, Pseudomonas tolaasii, Mycobacterium rhodesiae, Acinetobacter johnsonii, Erwinia billingiae, Sphingomonas panacis, Pseudomonas fluorescens, Comamonas testosteroni, Pseudomonas putida, Pseudomonas plecoglossicida, Pseudomonas migulae, Janthinobacterium agaricidamnosum, Pseudomonas fulva, Pseudomonas graminis, Janthinobacterium agaricidamnosum, Rhodococcus erythropolis, Pseudomonas fluorescens, Pseudomonas asturiensis, Janthinobacterium agaricidamnosum, Shewanella putrefaciens, Pseudomonas libanensis, Delftia acidovorans, Pseudomonas fluorescens, Pseudomonas frederiksbergensis, Pseudomonas monteilii, Acinetobacter seifertii, Streptococcus agalactiae, Pseudomonas gingeri",59,2.65548349493976,"c(169.2126718, -44.8518862)"
831,Lake Waitawa,Hypertrophic,"Pseudomonas poae, Microcystis aeruginosa, Aeromonas sobria, Lelliottia amnigena, Microcystis aeruginosa, Sphingomonas insulae, uncultured Burkholderiales bacterium, Clostridium puniceum, Pseudomonas libanensis, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas marginalis pv. marginalis, Exiguobacterium sibiricum 255-15, Clostridium estertheticum subsp. laramiense, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas fluorescens, Pseudomonas tolaasii, Exiguobacterium sibiricum, Erwinia billingiae, Pseudomonas tolaasii, Pseudomonas graminis, Pseudomonas asturiensis, Pseudomonas fluorescens, Pseudomonas libanensis, Staphylococcus sciuri, Enterobacteriaceae bacterium",27,6.12777404816956,"c(175.17087, -40.72473)"
L380.1,Lake Moawhitu,Hypertrophic,"Microcystis aeruginosa, Microcystis aeruginosa, Pseudomonas granadensis, Clostridium puniceum, Pseudomonas fluorescens, Sphingomonas alpina",6,6.13295095592766,"c(173.80987, -40.80857)"
L380.2,Lake Rototai,Mesotrophic,"Pseudomonas marginalis pv. marginalis, Serratia fonticola, Serratia fonticola, Streptococcus mitis, Moraxella osloensis, Stenotrophomonas rhizophila, Serratia fonticola",7,3.09877531391784,"c(172.819133, -40.845567)"
L380.3,Lake Killarney,Supertrophic,"Lelliottia amnigena, uncultured Burkholderiales bacterium, uncultured Burkholderiales bacterium, Hafnia alvei",4,5.01235778092243,"c(172.80815, -40.852067)"
